ticket_id,created_at,category,channel,customer_tier,agent,priority,first_response_min,resolution_hours,sla_target_hours,sla_breached,escalated,csat_score,resolution_outcome
TCK-103362,2025-02-03 18:38:00,Bug/Error,Portal,Free,Agent_05,Medium,26.9,11.46,72,False,True,2,Resolved - Escalated
TCK-101121,2025-02-03 19:23:00,Feature Request,Chat,Basic,Agent_02,Low,1.0,2.3,120,False,False,4,Resolved
TCK-101458,2025-02-03 21:57:00,Data Export/Import,Email,Free,Agent_09,Low,35.4,6.12,120,False,False,4,Resolved
TCK-103400,2025-02-04 00:00:00,Integration/API,Email,Basic,Agent_10,High,58.1,27.97,24,True,False,4,Resolved
TCK-103407,2025-02-04 00:00:00,Account Setup,Phone,Pro,Agent_05,Low,2.8,1.3,120,False,False,4,Resolved
TCK-103904,2025-02-04 00:00:00,Login/Authentication,Email,Basic,Agent_10,High,42.1,0.73,24,False,False,5,Resolved - Workaround
TCK-103580,2025-02-04 00:00:00,Data Export/Import,Phone,Basic,Agent_11,High,1.2,2.19,24,False,False,4,Resolved
TCK-103469,2025-02-04 00:00:00,Account Setup,Portal,Free,Agent_09,High,45.2,3.59,24,False,False,4,Resolved
TCK-100579,2025-02-04 03:36:00,Billing/Invoicing,Email,Basic,Agent_06,Critical,15.3,14.49,4,True,True,1,Resolved - Escalated
TCK-100471,2025-02-04 05:50:00,Login/Authentication,Email,Pro,Agent_09,Low,46.5,0.29,120,False,False,4,Resolved
TCK-100713,2025-02-04 07:41:00,Bug/Error,Email,Basic,Agent_12,High,26.7,3.8,24,False,False,4,Resolved
TCK-102006,2025-02-04 08:31:00,Bug/Error,Email,Basic,Agent_03,Low,35.3,1.83,120,False,False,4,Resolved
TCK-100942,2025-02-04 12:22:00,Integration/API,Chat,Free,Agent_01,Low,18.8,8.23,120,False,False,5,Resolved
TCK-100931,2025-02-04 12:24:00,Account Setup,Portal,Pro,Agent_02,Low,93.3,0.99,120,False,False,5,Resolved
TCK-100770,2025-02-04 13:04:00,Integration/API,Phone,Basic,Agent_06,Low,8.1,56.9,120,False,False,4,Resolved
TCK-102626,2025-02-04 16:07:00,Performance/Slowness,Email,Free,Agent_01,High,60.7,4.4,24,False,False,4,Resolved
TCK-101955,2025-02-04 18:14:00,Account Setup,Phone,Free,Agent_11,Medium,1.0,5.51,72,False,False,5,Resolved
TCK-103958,2025-02-05 00:00:00,Account Setup,Phone,Basic,Agent_09,Low,9.2,0.42,120,False,False,3,Resolved
TCK-103502,2025-02-05 00:00:00,Billing/Invoicing,Phone,Pro,Agent_04,High,1.7,1.37,24,False,False,5,Resolved
TCK-102432,2025-02-05 00:06:00,Data Export/Import,Chat,Pro,Agent_08,Low,6.9,11.89,120,False,False,5,Resolved
TCK-102873,2025-02-05 00:31:00,Login/Authentication,Chat,Basic,Agent_01,Critical,2.7,0.16,4,False,False,4,Resolved
TCK-103003,2025-02-05 02:59:00,Account Setup,Email,Basic,Agent_07,Medium,11.2,5.43,72,False,False,4,Resolved
TCK-101537,2025-02-05 03:45:00,Performance/Slowness,Chat,Basic,Agent_05,Medium,10.3,2.08,72,False,False,5,Resolved
TCK-103105,2025-02-05 06:12:00,Bug/Error,Portal,Enterprise,Agent_08,Medium,65.7,5.05,72,False,False,3,Resolved - Workaround
TCK-102102,2025-02-05 06:22:00,Billing/Invoicing,Chat,Free,Agent_02,Low,25.4,22.91,120,False,False,3,Resolved - Workaround
TCK-101699,2025-02-05 12:54:00,Bug/Error,Phone,Basic,Agent_04,Low,3.4,8.28,120,False,False,5,Resolved
TCK-103090,2025-02-05 13:18:00,Login/Authentication,Chat,Pro,Agent_11,Medium,1.0,0.63,72,False,False,4,Resolved
TCK-102556,2025-02-05 14:30:00,Feature Request,Chat,Pro,Agent_05,Critical,1.6,4.92,4,True,False,3,Resolved
TCK-101372,2025-02-05 16:28:00,Billing/Invoicing,Chat,Basic,Agent_08,Low,15.6,20.14,120,False,False,5,Resolved
TCK-102884,2025-02-05 16:58:00,Integration/API,Portal,Pro,Agent_08,Low,27.6,21.46,120,False,False,4,Resolved - Workaround
TCK-101227,2025-02-05 17:01:00,Bug/Error,Email,Free,Agent_03,Medium,112.9,10.86,72,False,False,4,Resolved
TCK-100393,2025-02-05 20:08:00,Data Export/Import,Email,Pro,Agent_09,Low,88.2,3.19,120,False,False,5,Resolved
TCK-100285,2025-02-05 21:44:00,Login/Authentication,Portal,Free,Agent_10,Medium,46.3,1.51,72,False,False,4,Resolved
TCK-103864,2025-02-06 00:00:00,Billing/Invoicing,Chat,Basic,Agent_11,Low,27.2,8.81,120,False,False,4,Resolved
TCK-103587,2025-02-06 00:00:00,Login/Authentication,Email,Pro,Agent_12,Medium,21.4,5.2,72,False,False,5,Resolved
TCK-102778,2025-02-06 03:32:00,Bug/Error,Email,Pro,Agent_02,Medium,2.8,5.89,72,False,True,4,Unresolved - Pending Engineering
TCK-100604,2025-02-06 09:09:00,Data Export/Import,Phone,Pro,Agent_08,Medium,5.2,7.2,72,False,False,4,Resolved
TCK-101662,2025-02-06 09:36:00,Feature Request,Email,Free,Agent_10,Critical,18.9,5.4,4,True,False,2,Resolved
TCK-103072,2025-02-06 14:18:00,Bug/Error,Chat,Free,Agent_11,Medium,3.0,5.73,72,False,False,4,Resolved
TCK-101381,2025-02-06 14:24:00,Bug/Error,Phone,Basic,Agent_08,High,4.2,9.1,24,False,True,3,Resolved - Escalated
TCK-101212,2025-02-06 15:55:00,Account Setup,Email,Pro,Agent_06,Medium,13.1,2.48,72,False,False,4,Resolved - Workaround
TCK-103892,2025-02-07 00:00:00,Billing/Invoicing,Email,Basic,Agent_09,Low,85.4,3.28,120,False,False,3,Resolved
TCK-102204,2025-02-07 00:10:00,Login/Authentication,Email,Free,Agent_10,High,29.5,0.68,24,False,False,4,Resolved
TCK-102518,2025-02-07 00:11:00,Integration/API,Email,Free,Agent_02,Medium,28.9,83.54,72,True,False,3,Resolved
TCK-101855,2025-02-07 02:24:00,Integration/API,Chat,Enterprise,Agent_03,Medium,4.4,19.21,72,False,True,2,Resolved - Escalated
TCK-101466,2025-02-07 04:57:00,Integration/API,Phone,Pro,Agent_04,Medium,2.3,5.3,72,False,False,5,Resolved
TCK-100384,2025-02-07 07:45:00,Login/Authentication,Portal,Enterprise,Agent_07,High,31.5,0.81,24,False,False,5,Resolved
TCK-101538,2025-02-07 08:34:00,Feature Request,Chat,Free,Agent_01,High,2.6,67.19,24,True,False,5,Resolved
TCK-100893,2025-02-07 11:02:00,Performance/Slowness,Portal,Enterprise,Agent_09,Medium,7.4,7.41,72,False,True,2,Unresolved - Pending Engineering
TCK-101021,2025-02-07 13:33:00,Login/Authentication,Email,Pro,Agent_04,High,44.9,2.16,24,False,False,4,Resolved - Workaround
TCK-101033,2025-02-07 14:34:00,Billing/Invoicing,Chat,Basic,Agent_07,High,5.0,2.43,24,False,False,5,Resolved
TCK-102789,2025-02-07 15:49:00,Data Export/Import,Email,Basic,Agent_03,Low,44.1,5.26,120,False,True,4,Unresolved - Pending Engineering
TCK-102245,2025-02-07 16:17:00,Account Setup,Email,Enterprise,Agent_01,Medium,1.7,0.14,72,False,False,4,Resolved
TCK-103191,2025-02-07 20:23:00,Data Export/Import,Phone,Basic,Agent_08,High,2.0,5.84,24,False,False,5,Resolved
TCK-101296,2025-02-07 20:27:00,Performance/Slowness,Email,Pro,Agent_04,Medium,49.4,6.07,72,False,False,4,Resolved
TCK-100360,2025-02-07 20:36:00,Login/Authentication,Chat,Pro,Agent_06,High,7.6,1.86,24,False,False,5,Resolved
TCK-102935,2025-02-07 22:39:00,Integration/API,Email,Pro,Agent_09,Low,120.6,14.93,120,False,False,4,Resolved
TCK-100895,2025-02-08 05:32:00,Account Setup,Chat,Pro,Agent_07,Medium,1.0,0.28,72,False,False,4,Resolved
TCK-101070,2025-02-08 05:36:00,Billing/Invoicing,Email,Basic,Agent_09,Low,16.2,3.73,120,False,False,4,Resolved
TCK-103204,2025-02-08 05:37:00,Billing/Invoicing,Chat,Pro,Agent_01,Low,6.1,1.94,120,False,False,4,Resolved
TCK-101247,2025-02-08 08:17:00,Bug/Error,Chat,Basic,Agent_12,High,16.1,7.63,24,False,True,2,Unresolved - Pending Engineering
TCK-103290,2025-02-08 11:37:00,Integration/API,Chat,Basic,Agent_07,High,6.8,0.52,24,False,False,5,Resolved
TCK-100421,2025-02-08 18:02:00,Performance/Slowness,Portal,Enterprise,Agent_07,Medium,5.9,6.77,72,False,False,5,Resolved
TCK-101467,2025-02-08 21:28:00,Bug/Error,Chat,Basic,Agent_08,High,1.3,4.07,24,False,False,5,Resolved
TCK-102467,2025-02-09 05:21:00,Billing/Invoicing,Email,Basic,Agent_12,Critical,6.3,1.1,4,False,True,3,Resolved - Escalated
TCK-100765,2025-02-09 06:47:00,Performance/Slowness,Portal,Free,Agent_06,High,10.5,8.77,24,False,False,3,Resolved
TCK-102637,2025-02-09 20:18:00,Login/Authentication,Chat,Enterprise,Agent_02,High,2.2,1.13,24,False,True,2,Resolved - Escalated
TCK-101214,2025-02-09 23:44:00,Integration/API,Email,Free,Agent_03,Low,71.9,7.49,120,False,True,3,Resolved - Escalated
TCK-100645,2025-02-10 05:29:00,Billing/Invoicing,Chat,Free,Agent_11,Medium,1.0,17.07,72,False,False,5,Resolved
TCK-103243,2025-02-10 05:38:00,Performance/Slowness,Email,Basic,Agent_12,Critical,1.0,2.35,4,False,True,3,Resolved - Escalated
TCK-100294,2025-02-10 08:02:00,Integration/API,Portal,Basic,Agent_04,Low,123.7,15.54,120,False,False,4,Resolved
TCK-101918,2025-02-10 08:09:00,Performance/Slowness,Email,Pro,Agent_03,Medium,3.6,2.52,72,False,False,5,Resolved
TCK-101448,2025-02-10 13:14:00,Bug/Error,Email,Pro,Agent_03,Critical,4.4,6.03,4,True,False,4,Resolved
TCK-100536,2025-02-10 15:07:00,Bug/Error,Email,Basic,Agent_11,High,39.9,3.67,24,False,True,3,Resolved - Escalated
TCK-102442,2025-02-10 17:29:00,Login/Authentication,Email,Pro,Agent_02,Low,16.1,2.5,120,False,False,4,Resolved
TCK-100913,2025-02-10 18:41:00,Billing/Invoicing,Chat,Enterprise,Agent_01,Medium,1.0,0.48,72,False,False,4,Resolved
TCK-103320,2025-02-10 20:23:00,Login/Authentication,Chat,Pro,Agent_10,High,2.2,0.19,24,False,False,5,Resolved - Workaround
TCK-102355,2025-02-10 22:16:00,Bug/Error,Chat,Basic,Agent_06,Medium,8.3,14.63,72,False,False,5,Resolved - Workaround
TCK-103074,2025-02-10 22:16:00,Billing/Invoicing,Email,Basic,Agent_09,Low,211.3,1.42,120,False,False,4,Resolved - Workaround
TCK-101278,2025-02-10 23:04:00,Login/Authentication,Email,Basic,Agent_11,High,1.0,0.7,24,False,False,4,Resolved
TCK-103478,2025-02-11 00:00:00,Login/Authentication,Portal,Basic,Agent_07,Medium,50.8,1.03,72,False,False,3,Resolved - Workaround
TCK-103973,2025-02-11 00:00:00,Integration/API,Portal,Enterprise,Agent_09,Medium,55.8,1.93,72,False,False,5,Resolved
TCK-103853,2025-02-11 00:00:00,Performance/Slowness,Chat,Free,Agent_10,Medium,5.1,16.25,72,False,False,3,Resolved
TCK-102860,2025-02-11 00:05:00,Login/Authentication,Email,Pro,Agent_03,High,21.0,0.67,24,False,False,4,Resolved
TCK-102609,2025-02-11 00:50:00,Integration/API,Chat,Free,Agent_06,Medium,4.6,3.9,72,False,False,3,Resolved
TCK-100026,2025-02-11 02:15:00,Bug/Error,Email,Free,Agent_01,Low,44.0,0.97,120,False,False,4,Resolved - Workaround
TCK-101393,2025-02-11 02:58:00,Bug/Error,Email,Pro,Agent_06,Critical,1.7,3.4,4,False,True,2,Resolved - Escalated
TCK-102163,2025-02-11 04:42:00,Billing/Invoicing,Email,Basic,Agent_08,Low,58.6,23.23,120,False,False,4,Resolved - Workaround
TCK-101931,2025-02-11 08:56:00,Billing/Invoicing,Chat,Basic,Agent_10,Low,14.6,6.1,120,False,False,3,Resolved
TCK-100785,2025-02-11 11:26:00,Account Setup,Chat,Basic,Agent_02,Low,1.0,3.25,120,False,False,4,Resolved
TCK-100057,2025-02-11 13:02:00,Billing/Invoicing,Chat,Basic,Agent_10,Low,81.0,3.12,120,False,False,5,Resolved
TCK-102781,2025-02-11 14:54:00,Billing/Invoicing,Phone,Enterprise,Agent_10,Medium,1.0,3.24,72,False,False,4,Resolved
TCK-100454,2025-02-11 16:09:00,Performance/Slowness,Email,Free,Agent_02,Critical,16.9,5.06,4,True,False,3,Resolved
TCK-100562,2025-02-11 16:30:00,Login/Authentication,Email,Enterprise,Agent_08,Critical,3.9,0.77,4,False,True,2,Resolved - Escalated
TCK-101475,2025-02-11 16:42:00,Login/Authentication,Phone,Pro,Agent_03,Critical,1.2,0.12,4,False,True,3,Resolved - Escalated
TCK-102783,2025-02-11 16:58:00,Performance/Slowness,Chat,Pro,Agent_01,Low,31.9,9.37,120,False,False,4,Resolved
TCK-100901,2025-02-11 18:44:00,Login/Authentication,Phone,Free,Agent_03,Medium,1.0,2.83,72,False,True,3,Resolved - Escalated
TCK-102269,2025-02-11 20:38:00,Bug/Error,Chat,Pro,Agent_02,Critical,2.9,1.48,4,False,False,4,Resolved
TCK-101285,2025-02-11 21:33:00,Account Setup,Chat,Enterprise,Agent_11,Medium,1.0,0.46,72,False,False,3,Resolved
TCK-103963,2025-02-12 00:00:00,Login/Authentication,Email,Pro,Agent_04,Critical,3.5,0.6,4,False,False,4,Resolved
TCK-103815,2025-02-12 00:00:00,Login/Authentication,Phone,Enterprise,Agent_05,Critical,1.0,0.23,4,False,False,5,Resolved
TCK-103838,2025-02-12 00:00:00,Integration/API,Chat,Basic,Agent_11,Medium,8.8,8.2,72,False,False,5,Resolved
TCK-103468,2025-02-12 00:00:00,Bug/Error,Portal,Basic,Agent_03,Medium,3.1,5.06,72,False,False,4,Resolved
TCK-100157,2025-02-12 03:16:00,Data Export/Import,Email,Pro,Agent_03,High,45.5,1.59,24,False,False,4,Resolved - Workaround
TCK-102574,2025-02-12 03:26:00,Bug/Error,Email,Free,Agent_11,High,30.7,2.12,24,False,True,3,Resolved - Escalated
TCK-102630,2025-02-12 03:38:00,Performance/Slowness,Phone,Free,Agent_05,Medium,1.2,2.17,72,False,False,5,Resolved
TCK-102057,2025-02-12 05:05:00,Performance/Slowness,Email,Basic,Agent_06,Low,80.9,6.2,120,False,True,3,Resolved - Escalated
TCK-100366,2025-02-12 05:07:00,Login/Authentication,Email,Enterprise,Agent_05,High,23.7,2.96,24,False,False,4,Resolved
TCK-103307,2025-02-12 05:37:00,Feature Request,Email,Free,Agent_11,Medium,1.0,9.45,72,False,False,4,Resolved
TCK-102097,2025-02-12 10:14:00,Login/Authentication,Email,Free,Agent_09,Medium,15.6,3.39,72,False,False,4,Resolved
TCK-100871,2025-02-12 11:17:00,Bug/Error,Chat,Free,Agent_07,High,4.4,2.19,24,False,True,3,Resolved - Escalated
TCK-101342,2025-02-12 12:36:00,Account Setup,Email,Basic,Agent_09,Low,60.2,4.08,120,False,False,4,Resolved
TCK-103245,2025-02-12 13:43:00,Billing/Invoicing,Phone,Free,Agent_09,High,1.4,0.43,24,False,False,4,Resolved
TCK-100540,2025-02-12 14:48:00,Performance/Slowness,Phone,Basic,Agent_06,High,1.0,11.71,24,False,False,5,Resolved
TCK-100772,2025-02-12 17:59:00,Billing/Invoicing,Chat,Free,Agent_10,High,4.9,0.92,24,False,False,5,Resolved
TCK-100804,2025-02-12 21:47:00,Data Export/Import,Chat,Free,Agent_04,Low,31.7,1.41,120,False,False,4,Resolved - Workaround
TCK-100511,2025-02-13 00:06:00,Integration/API,Email,Basic,Agent_11,Low,98.3,114.67,120,False,False,5,Resolved
TCK-101824,2025-02-13 05:43:00,Billing/Invoicing,Email,Pro,Agent_09,High,8.2,3.91,24,False,False,4,Resolved
TCK-102675,2025-02-13 05:43:00,Performance/Slowness,Chat,Pro,Agent_12,Medium,23.1,28.21,72,False,False,4,Resolved
TCK-103053,2025-02-13 07:06:00,Integration/API,Email,Pro,Agent_09,Low,29.4,3.67,120,False,True,2,Resolved - Escalated
TCK-100541,2025-02-13 08:08:00,Integration/API,Email,Basic,Agent_08,Medium,24.2,29.91,72,False,False,4,Resolved
TCK-102040,2025-02-13 12:43:00,Billing/Invoicing,Phone,Free,Agent_07,High,4.1,3.73,24,False,False,4,Resolved
TCK-102699,2025-02-13 13:18:00,Account Setup,Email,Pro,Agent_03,Medium,3.6,1.23,72,False,False,4,Resolved
TCK-100589,2025-02-13 18:34:00,Billing/Invoicing,Phone,Free,Agent_12,Medium,4.4,4.05,72,False,False,5,Resolved
TCK-102746,2025-02-13 20:00:00,Integration/API,Email,Free,Agent_04,Medium,21.6,36.16,72,False,True,3,Resolved - Escalated
TCK-101929,2025-02-13 20:06:00,Bug/Error,Phone,Pro,Agent_04,Critical,1.0,4.19,4,True,True,2,Resolved - Escalated
TCK-101819,2025-02-13 22:08:00,Login/Authentication,Phone,Pro,Agent_11,High,2.0,0.39,24,False,False,4,Resolved
TCK-101815,2025-02-13 22:50:00,Data Export/Import,Email,Free,Agent_03,Low,5.8,8.94,120,False,True,3,Resolved - Escalated
TCK-100275,2025-02-13 23:36:00,Bug/Error,Email,Enterprise,Agent_08,Medium,31.7,0.92,72,False,False,4,Resolved
TCK-103809,2025-02-14 00:00:00,Data Export/Import,Chat,Free,Agent_08,Low,25.7,12.66,120,False,False,4,Resolved
TCK-103490,2025-02-14 00:00:00,Login/Authentication,Chat,Free,Agent_02,Medium,5.7,1.11,72,False,False,4,Resolved
TCK-101962,2025-02-14 03:58:00,Integration/API,Phone,Basic,Agent_11,High,1.7,1.3,24,False,False,5,Resolved
TCK-103329,2025-02-14 06:34:00,Data Export/Import,Chat,Basic,Agent_10,Critical,7.6,2.08,4,False,False,5,Resolved
TCK-100614,2025-02-14 07:13:00,Bug/Error,Chat,Pro,Agent_03,Medium,10.4,10.04,72,False,False,5,Resolved
TCK-103308,2025-02-14 09:37:00,Bug/Error,Email,Basic,Agent_05,High,3.9,10.03,24,False,False,4,Resolved
TCK-103032,2025-02-14 19:25:00,Billing/Invoicing,Portal,Pro,Agent_02,Medium,220.4,0.35,72,False,True,4,Unresolved - Pending Engineering
TCK-101235,2025-02-14 20:10:00,Login/Authentication,Phone,Basic,Agent_01,Critical,1.4,4.22,4,True,False,3,Resolved
TCK-100912,2025-02-14 22:16:00,Login/Authentication,Chat,Basic,Agent_02,Critical,4.3,5.89,4,True,True,2,Unresolved - Pending Engineering
TCK-100879,2025-02-14 22:29:00,Account Setup,Chat,Basic,Agent_11,High,1.0,3.12,24,False,False,5,Resolved
TCK-100342,2025-02-14 22:49:00,Integration/API,Email,Basic,Agent_04,Low,13.1,18.59,120,False,False,4,Resolved
TCK-101029,2025-02-14 23:15:00,Account Setup,Email,Basic,Agent_10,Medium,1.0,1.67,72,False,False,3,Resolved
TCK-103363,2025-02-15 11:34:00,Data Export/Import,Phone,Enterprise,Agent_12,Medium,2.7,1.18,72,False,False,4,Resolved
TCK-102869,2025-02-15 14:51:00,Login/Authentication,Email,Free,Agent_02,Medium,42.6,2.4,72,False,False,5,Resolved - Workaround
TCK-103188,2025-02-15 18:15:00,Billing/Invoicing,Email,Pro,Agent_11,Low,257.8,0.8,120,False,False,4,Resolved
TCK-103310,2025-02-15 22:37:00,Login/Authentication,Email,Pro,Agent_08,Critical,19.1,0.7,4,False,False,4,Resolved
TCK-100889,2025-02-16 00:15:00,Bug/Error,Email,Pro,Agent_09,Medium,22.2,10.12,72,False,False,5,Resolved
TCK-101057,2025-02-16 01:42:00,Login/Authentication,Chat,Free,Agent_12,Critical,6.1,1.4,4,False,False,4,Resolved
TCK-102819,2025-02-16 06:26:00,Performance/Slowness,Chat,Basic,Agent_03,High,31.4,0.89,24,False,False,4,Resolved
TCK-100013,2025-02-16 08:59:00,Performance/Slowness,Phone,Basic,Agent_06,Critical,1.0,28.65,4,True,True,2,Resolved - Escalated
TCK-101833,2025-02-16 11:48:00,Billing/Invoicing,Email,Pro,Agent_01,High,27.8,1.19,24,False,False,4,Resolved
TCK-101860,2025-02-16 13:18:00,Data Export/Import,Chat,Pro,Agent_01,Medium,4.0,9.89,72,False,False,4,Resolved - Workaround
TCK-100700,2025-02-16 17:38:00,Account Setup,Email,Free,Agent_03,High,69.7,0.83,24,False,True,3,Resolved - Escalated
TCK-102218,2025-02-16 20:35:00,Account Setup,Phone,Free,Agent_08,High,3.0,1.67,24,False,False,5,Resolved
TCK-102619,2025-02-16 21:01:00,Billing/Invoicing,Email,Free,Agent_04,Medium,26.6,0.3,72,False,False,4,Resolved
TCK-103947,2025-02-17 00:00:00,Billing/Invoicing,Email,Enterprise,Agent_11,Medium,22.1,1.76,72,False,False,5,Resolved - Workaround
TCK-103970,2025-02-17 00:00:00,Bug/Error,Portal,Basic,Agent_04,High,6.4,15.88,24,False,False,4,Resolved
TCK-103714,2025-02-17 00:00:00,Billing/Invoicing,Portal,Enterprise,Agent_12,Critical,27.6,0.37,4,False,False,4,Resolved
TCK-101847,2025-02-17 00:49:00,Login/Authentication,Phone,Free,Agent_09,High,1.0,2.54,24,False,False,3,Resolved
TCK-100473,2025-02-17 03:31:00,Bug/Error,Phone,Pro,Agent_07,Medium,9.4,2.41,72,False,False,5,Resolved
TCK-103253,2025-02-17 06:30:00,Login/Authentication,Email,Enterprise,Agent_11,Medium,1.5,1.98,72,False,False,3,Resolved
TCK-102489,2025-02-17 07:23:00,Data Export/Import,Phone,Pro,Agent_09,Medium,4.5,0.85,72,False,False,4,Resolved
TCK-101569,2025-02-17 10:29:00,Integration/API,Chat,Pro,Agent_07,Medium,3.3,6.65,72,False,False,3,Resolved
TCK-102929,2025-02-17 15:47:00,Bug/Error,Chat,Basic,Agent_12,Medium,1.7,3.98,72,False,False,4,Resolved - Workaround
TCK-100551,2025-02-17 16:47:00,Account Setup,Portal,Enterprise,Agent_03,High,25.2,6.74,24,False,False,5,Resolved
TCK-100408,2025-02-17 19:28:00,Feature Request,Email,Basic,Agent_12,Low,16.1,8.5,120,False,False,4,Resolved - Workaround
TCK-102751,2025-02-17 20:33:00,Performance/Slowness,Portal,Pro,Agent_02,Critical,33.1,0.82,4,False,True,3,Resolved - Escalated
TCK-101172,2025-02-17 21:52:00,Login/Authentication,Portal,Free,Agent_07,Critical,7.5,0.88,4,False,False,4,Resolved
TCK-100637,2025-02-17 22:06:00,Billing/Invoicing,Chat,Pro,Agent_06,Medium,5.7,1.78,72,False,False,4,Resolved - Workaround
TCK-103460,2025-02-18 00:00:00,Billing/Invoicing,Phone,Pro,Agent_03,Medium,1.0,4.51,72,False,False,4,Resolved
TCK-103677,2025-02-18 00:00:00,Integration/API,Email,Basic,Agent_09,Medium,34.4,4.37,72,False,False,4,Resolved
TCK-100898,2025-02-18 03:57:00,Bug/Error,Portal,Enterprise,Agent_06,High,12.4,6.53,24,False,False,4,Resolved
TCK-102224,2025-02-18 07:35:00,Account Setup,Portal,Pro,Agent_02,Critical,40.8,1.46,4,False,True,2,Unresolved - Pending Engineering
TCK-102741,2025-02-18 10:25:00,Data Export/Import,Chat,Basic,Agent_04,High,5.1,8.78,24,False,False,4,Resolved
TCK-101449,2025-02-18 11:48:00,Feature Request,Phone,Free,Agent_07,Low,2.1,3.04,120,False,True,3,Resolved - Escalated
TCK-101087,2025-02-18 14:37:00,Login/Authentication,Phone,Enterprise,Agent_09,High,1.8,2.93,24,False,False,4,Resolved
TCK-100633,2025-02-18 15:38:00,Login/Authentication,Email,Pro,Agent_11,High,5.1,0.36,24,False,False,3,Resolved
TCK-100878,2025-02-18 18:45:00,Performance/Slowness,Chat,Pro,Agent_04,High,3.9,14.35,24,False,False,4,Resolved - Workaround
TCK-103739,2025-02-19 00:00:00,Performance/Slowness,Portal,Free,Agent_02,Medium,191.3,9.45,72,False,False,3,Resolved
TCK-103477,2025-02-19 00:00:00,Data Export/Import,Email,Free,Agent_07,Low,79.5,18.31,120,False,True,3,Unresolved - Pending Engineering
TCK-103878,2025-02-19 00:00:00,Integration/API,Chat,Free,Agent_07,Medium,1.0,16.39,72,False,False,4,Resolved
TCK-103408,2025-02-19 00:00:00,Feature Request,Phone,Free,Agent_05,Medium,1.5,41.0,72,False,False,5,Resolved
TCK-103850,2025-02-19 00:00:00,Bug/Error,Chat,Pro,Agent_05,Medium,9.0,3.87,72,False,False,4,Resolved
TCK-100207,2025-02-19 00:48:00,Bug/Error,Portal,Free,Agent_12,Critical,9.7,5.49,4,True,False,3,Resolved
TCK-100282,2025-02-19 01:15:00,Performance/Slowness,Email,Free,Agent_06,Medium,57.8,10.03,72,False,True,2,Resolved - Escalated
TCK-102803,2025-02-19 03:00:00,Account Setup,Chat,Free,Agent_05,Medium,1.0,3.8,72,False,False,4,Resolved
TCK-103167,2025-02-19 06:15:00,Billing/Invoicing,Email,Free,Agent_10,Medium,17.5,0.19,72,False,False,4,Resolved
TCK-103226,2025-02-19 07:11:00,Billing/Invoicing,Email,Free,Agent_02,High,7.1,1.6,24,False,False,4,Resolved
TCK-101669,2025-02-19 07:33:00,Account Setup,Email,Basic,Agent_08,Low,48.4,4.04,120,False,False,4,Resolved
